text	curie	name	predicate	provenance	source
GOMF_GABA_A_RECEPTOR_ACTIVITY	msigdb:M48612	GOMF_GABA_A_RECEPTOR_ACTIVITY	rdfs:label		msigdb
GOMF_OSMOSENSOR_ACTIVITY	msigdb:M48613	GOMF_OSMOSENSOR_ACTIVITY	rdfs:label		msigdb
GOMF_INTRACELLULARLY_CALCIUM_GATED_CHLORIDE_CHANNEL_ACTIVITY	msigdb:M48614	GOMF_INTRACELLULARLY_CALCIUM_GATED_CHLORIDE_CHANNEL_ACTIVITY	rdfs:label		msigdb
GOMF_CHLORIDE_CHANNEL_ACTIVITY	msigdb:M48615	GOMF_CHLORIDE_CHANNEL_ACTIVITY	rdfs:label		msigdb
GOMF_L_HISTIDINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	msigdb:M48616	GOMF_L_HISTIDINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	rdfs:label		msigdb
GOMF_TAURINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	msigdb:M48617	GOMF_TAURINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	rdfs:label		msigdb
GOMF_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	msigdb:M48618	GOMF_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	rdfs:label		msigdb
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	msigdb:M4862	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	rdfs:label		msigdb
GOMF_COENZYME_A_DIPHOSPHATASE_ACTIVITY	msigdb:M48620	GOMF_COENZYME_A_DIPHOSPHATASE_ACTIVITY	rdfs:label		msigdb
GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	msigdb:M48621	GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	rdfs:label		msigdb
GOMF_ORGANOPHOSPHATE_PHOSPHATE_ANTIPORTER_ACTIVITY	msigdb:M48622	GOMF_ORGANOPHOSPHATE_PHOSPHATE_ANTIPORTER_ACTIVITY	rdfs:label		msigdb
GOMF_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY	msigdb:M48623	GOMF_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY	rdfs:label		msigdb
GOMF_TRNA_URIDINE_METHYLTRANSFERASE_ACTIVITY	msigdb:M48624	GOMF_TRNA_URIDINE_METHYLTRANSFERASE_ACTIVITY	rdfs:label		msigdb
GOMF_COA_LIGASE_ACTIVITY	msigdb:M48625	GOMF_COA_LIGASE_ACTIVITY	rdfs:label		msigdb
GOMF_IGG_RECEPTOR_ACTIVITY	msigdb:M48628	GOMF_IGG_RECEPTOR_ACTIVITY	rdfs:label		msigdb
GOMF_MONOATOMIC_ION_GATED_CHANNEL_ACTIVITY	msigdb:M48629	GOMF_MONOATOMIC_ION_GATED_CHANNEL_ACTIVITY	rdfs:label		msigdb
GSE27786_NKCELL_VS_MONO_MAC_DN	msigdb:M4863	GSE27786_NKCELL_VS_MONO_MAC_DN	rdfs:label	pubmed:21540074	msigdb
GOMF_BIS_5_ADENOSYL_PENTAPHOSPHATASE_ACTIVITY	msigdb:M48631	GOMF_BIS_5_ADENOSYL_PENTAPHOSPHATASE_ACTIVITY	rdfs:label		msigdb
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	msigdb:M48632	GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	rdfs:label		msigdb
GOMF_TRIPEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	msigdb:M48633	GOMF_TRIPEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	rdfs:label		msigdb
GOMF_CYCLIC_NUCLEOTIDE_ACTIVATED_MONOATOMIC_ION_CHANNEL_ACTIVITY	msigdb:M48634	GOMF_CYCLIC_NUCLEOTIDE_ACTIVATED_MONOATOMIC_ION_CHANNEL_ACTIVITY	rdfs:label		msigdb
GOMF_PROTEIN_DISULFIDE_REDUCTASE_NAD_P_H_ACTIVITY	msigdb:M48635	GOMF_PROTEIN_DISULFIDE_REDUCTASE_NAD_P_H_ACTIVITY	rdfs:label		msigdb
GOMF_DISACCHARIDE_BINDING	msigdb:M48636	GOMF_DISACCHARIDE_BINDING	rdfs:label		msigdb
GOMF_SEROTONIN_BINDING	msigdb:M48637	GOMF_SEROTONIN_BINDING	rdfs:label		msigdb
GOMF_LONG_CHAIN_FATTY_ACYL_COA_HYDROLASE_ACTIVITY	msigdb:M48638	GOMF_LONG_CHAIN_FATTY_ACYL_COA_HYDROLASE_ACTIVITY	rdfs:label		msigdb
GOMF_NADPLUS_NUCLEOSIDASE_ACTIVITY_CYCLIC_ADP_RIBOSE_GENERATING	msigdb:M48639	GOMF_NADPLUS_NUCLEOSIDASE_ACTIVITY_CYCLIC_ADP_RIBOSE_GENERATING	rdfs:label		msigdb
KEGG_BASAL_TRANSCRIPTION_FACTORS	msigdb:M4864	KEGG_BASAL_TRANSCRIPTION_FACTORS	rdfs:label		msigdb
GOMF_DNA_RNA_HYBRID_BINDING	msigdb:M48640	GOMF_DNA_RNA_HYBRID_BINDING	rdfs:label		msigdb
GOMF_DIPEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	msigdb:M48641	GOMF_DIPEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	rdfs:label		msigdb
GOMF_LIGAND_MODULATED_TRANSCRIPTION_FACTOR_ACTIVITY	msigdb:M48642	GOMF_LIGAND_MODULATED_TRANSCRIPTION_FACTOR_ACTIVITY	rdfs:label		msigdb
GOMF_INTEGRIN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION	msigdb:M48643	GOMF_INTEGRIN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION	rdfs:label		msigdb
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	msigdb:M48644	GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	rdfs:label		msigdb
GOMF_TRNA_PSEUDOURIDINE_SYNTHASE_ACTIVITY	msigdb:M48645	GOMF_TRNA_PSEUDOURIDINE_SYNTHASE_ACTIVITY	rdfs:label		msigdb
GOMF_DNA_DNA_TETHERING_ACTIVITY	msigdb:M48646	GOMF_DNA_DNA_TETHERING_ACTIVITY	rdfs:label		msigdb
GOMF_NADPH_OXIDASE_H202_FORMING_ACTIVITY	msigdb:M48647	GOMF_NADPH_OXIDASE_H202_FORMING_ACTIVITY	rdfs:label		msigdb
GOMF_ACETYLATION_DEPENDENT_PROTEIN_BINDING	msigdb:M48648	GOMF_ACETYLATION_DEPENDENT_PROTEIN_BINDING	rdfs:label		msigdb
GOMF_MECHANOSENSITIVE_MONOATOMIC_CATION_CHANNEL_ACTIVITY	msigdb:M48649	GOMF_MECHANOSENSITIVE_MONOATOMIC_CATION_CHANNEL_ACTIVITY	rdfs:label		msigdb
GSE27786_NKTCELL_VS_ERYTHROBLAST_UP	msigdb:M4865	GSE27786_NKTCELL_VS_ERYTHROBLAST_UP	rdfs:label	pubmed:21540074	msigdb
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY	msigdb:M48651	GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY	rdfs:label		msigdb
GOMF_NUCLEASE_INHIBITOR_ACTIVITY	msigdb:M48652	GOMF_NUCLEASE_INHIBITOR_ACTIVITY	rdfs:label		msigdb
GOMF_5_N_7_METHYLGUANOSINE_5_TRIPHOSPHO_MRNA_HYDROLASE_ACTIVITY	msigdb:M48653	GOMF_5_N_7_METHYLGUANOSINE_5_TRIPHOSPHO_MRNA_HYDROLASE_ACTIVITY	rdfs:label		msigdb
GOMF_HISTONE_H2A_DEUBIQUITINASE_ACTIVITY	msigdb:M48654	GOMF_HISTONE_H2A_DEUBIQUITINASE_ACTIVITY	rdfs:label		msigdb
GOMF_HISTONE_H2AX_KINASE_ACTIVITY	msigdb:M48655	GOMF_HISTONE_H2AX_KINASE_ACTIVITY	rdfs:label		msigdb
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVATOR_ACTIVITY	msigdb:M48656	GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVATOR_ACTIVITY	rdfs:label		msigdb
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_INHIBITOR_ACTIVITY	msigdb:M48657	GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_INHIBITOR_ACTIVITY	rdfs:label		msigdb
GOMF_TRANSPORTER_REGULATOR_ACTIVITY	msigdb:M48658	GOMF_TRANSPORTER_REGULATOR_ACTIVITY	rdfs:label		msigdb
GOMF_TRANSPORTER_ACTIVATOR_ACTIVITY	msigdb:M48659	GOMF_TRANSPORTER_ACTIVATOR_ACTIVITY	rdfs:label		msigdb
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN	msigdb:M4866	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN	rdfs:label	pubmed:16627760	msigdb
GOMF_TRANSPORTER_INHIBITOR_ACTIVITY	msigdb:M48660	GOMF_TRANSPORTER_INHIBITOR_ACTIVITY	rdfs:label		msigdb
GOMF_POLY_ADP_D_RIBOSE_MODIFICATION_DEPENDENT_PROTEIN_BINDING	msigdb:M48661	GOMF_POLY_ADP_D_RIBOSE_MODIFICATION_DEPENDENT_PROTEIN_BINDING	rdfs:label		msigdb
GOMF_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	msigdb:M48662	GOMF_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	rdfs:label		msigdb
GOMF_INOSITOL_PHOSPHATE_KINASE_ACTIVITY	msigdb:M48663	GOMF_INOSITOL_PHOSPHATE_KINASE_ACTIVITY	rdfs:label		msigdb
GOMF_OLIGOPEPTIDE_BINDING	msigdb:M48664	GOMF_OLIGOPEPTIDE_BINDING	rdfs:label		msigdb
GOMF_HEPARAN_SULFATE_BINDING	msigdb:M48665	GOMF_HEPARAN_SULFATE_BINDING	rdfs:label		msigdb
GOMF_RISC_COMPLEX_BINDING	msigdb:M48666	GOMF_RISC_COMPLEX_BINDING	rdfs:label		msigdb
GOMF_MRNA_CDS_BINDING	msigdb:M48667	GOMF_MRNA_CDS_BINDING	rdfs:label		msigdb
HP_FUNCTIONAL_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA	msigdb:M48668	HP_FUNCTIONAL_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA	rdfs:label		msigdb
HP_AZOOSPERMIA	msigdb:M48669	HP_AZOOSPERMIA	rdfs:label		msigdb
GSE27786_NKTCELL_VS_ERYTHROBLAST_DN	msigdb:M4867	GSE27786_NKTCELL_VS_ERYTHROBLAST_DN	rdfs:label	pubmed:21540074	msigdb
HP_ABNORMAL_TESTIS_MORPHOLOGY	msigdb:M48670	HP_ABNORMAL_TESTIS_MORPHOLOGY	rdfs:label		msigdb
HP_CLITORAL_HYPOPLASIA	msigdb:M48671	HP_CLITORAL_HYPOPLASIA	rdfs:label		msigdb
HP_CLEFT_PALATE	msigdb:M48674	HP_CLEFT_PALATE	rdfs:label		msigdb
HP_LIP_TELANGIECTASIA	msigdb:M48675	HP_LIP_TELANGIECTASIA	rdfs:label		msigdb
HP_MACROCEPHALY	msigdb:M48676	HP_MACROCEPHALY	rdfs:label		msigdb
HP_PREAURICULAR_SKIN_TAG	msigdb:M48677	HP_PREAURICULAR_SKIN_TAG	rdfs:label		msigdb
HP_CHOANAL_ATRESIA	msigdb:M48678	HP_CHOANAL_ATRESIA	rdfs:label		msigdb
HP_SHALLOW_ORBITS	msigdb:M48679	HP_SHALLOW_ORBITS	rdfs:label		msigdb
GSE27786_NKTCELL_VS_NEUTROPHIL_UP	msigdb:M4868	GSE27786_NKTCELL_VS_NEUTROPHIL_UP	rdfs:label	pubmed:21540074	msigdb
HP_POSTERIOR_EMBRYOTOXON	msigdb:M48680	HP_POSTERIOR_EMBRYOTOXON	rdfs:label		msigdb
HP_RETINAL_ARTERIAL_TORTUOSITY	msigdb:M48681	HP_RETINAL_ARTERIAL_TORTUOSITY	rdfs:label		msigdb
HP_ABNORMAL_DIMINISHED_VOLITION	msigdb:M48684	HP_ABNORMAL_DIMINISHED_VOLITION	rdfs:label		msigdb
HP_HEMATURIA	msigdb:M48685	HP_HEMATURIA	rdfs:label		msigdb
HP_PALMOPLANTAR_HYPERKERATOSIS	msigdb:M48687	HP_PALMOPLANTAR_HYPERKERATOSIS	rdfs:label		msigdb
HP_ATYPICAL_SCARRING_OF_SKIN	msigdb:M48688	HP_ATYPICAL_SCARRING_OF_SKIN	rdfs:label		msigdb
HP_AXILLARY_FRECKLING	msigdb:M48689	HP_AXILLARY_FRECKLING	rdfs:label		msigdb
GSE27786_NKTCELL_VS_NEUTROPHIL_DN	msigdb:M4869	GSE27786_NKTCELL_VS_NEUTROPHIL_DN	rdfs:label	pubmed:21540074	msigdb
HP_ABNORMAL_FUNDUS_MORPHOLOGY	msigdb:M48690	HP_ABNORMAL_FUNDUS_MORPHOLOGY	rdfs:label		msigdb
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SHOULDER_MUSCULATURE	msigdb:M48692	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SHOULDER_MUSCULATURE	rdfs:label		msigdb
HP_WOLFF_PARKINSON_WHITE_SYNDROME	msigdb:M48694	HP_WOLFF_PARKINSON_WHITE_SYNDROME	rdfs:label		msigdb
HP_INCREASED_HEMATOCRIT	msigdb:M48695	HP_INCREASED_HEMATOCRIT	rdfs:label		msigdb
HP_HYPOGLYCEMIA	msigdb:M48697	HP_HYPOGLYCEMIA	rdfs:label		msigdb
HP_ABNORMAL_SPEECH_DISCRIMINATION	msigdb:M48699	HP_ABNORMAL_SPEECH_DISCRIMINATION	rdfs:label		msigdb
BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	msigdb:M487	BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	rdfs:label	pubmed:18157142	msigdb
GSE27786_NKTCELL_VS_MONO_MAC_UP	msigdb:M4870	GSE27786_NKTCELL_VS_MONO_MAC_UP	rdfs:label	pubmed:21540074	msigdb
HP_DIFFUSE_MESANGIAL_SCLEROSIS	msigdb:M48700	HP_DIFFUSE_MESANGIAL_SCLEROSIS	rdfs:label		msigdb
HP_ENCEPHALOCELE	msigdb:M48701	HP_ENCEPHALOCELE	rdfs:label		msigdb
HP_HORNER_SYNDROME	msigdb:M48703	HP_HORNER_SYNDROME	rdfs:label		msigdb
HP_FEBRILE_SEIZURE_WITHIN_THE_AGE_RANGE_OF_3_MONTHS_TO_6_YEARS	msigdb:M48704	HP_FEBRILE_SEIZURE_WITHIN_THE_AGE_RANGE_OF_3_MONTHS_TO_6_YEARS	rdfs:label		msigdb
HP_LANGUAGE_IMPAIRMENT	msigdb:M48705	HP_LANGUAGE_IMPAIRMENT	rdfs:label		msigdb
HP_INTESTINAL_LYMPHANGIECTASIA	msigdb:M48706	HP_INTESTINAL_LYMPHANGIECTASIA	rdfs:label		msigdb
HP_GASTROINTESTINAL_ARTERIOVENOUS_MALFORMATION	msigdb:M48707	HP_GASTROINTESTINAL_ARTERIOVENOUS_MALFORMATION	rdfs:label		msigdb
HP_PARAGANGLIOMA	msigdb:M48708	HP_PARAGANGLIOMA	rdfs:label		msigdb
HP_ABNORMALITY_OF_THE_UPPER_LIMB	msigdb:M48709	HP_ABNORMALITY_OF_THE_UPPER_LIMB	rdfs:label		msigdb
GSE27786_NKTCELL_VS_MONO_MAC_DN	msigdb:M4871	GSE27786_NKTCELL_VS_MONO_MAC_DN	rdfs:label	pubmed:21540074	msigdb
HP_INCREASED_CIRCULATING_IGE_CONCENTRATION	msigdb:M48713	HP_INCREASED_CIRCULATING_IGE_CONCENTRATION	rdfs:label		msigdb
HP_HYPERTYROSINEMIA	msigdb:M48714	HP_HYPERTYROSINEMIA	rdfs:label		msigdb
HP_DECREASED_CIRCULATING_CARNITINE_CONCENTRATION	msigdb:M48715	HP_DECREASED_CIRCULATING_CARNITINE_CONCENTRATION	rdfs:label		msigdb
HP_ELEVATED_CIRCULATING_CREATINE_KINASE_CONCENTRATION	msigdb:M48716	HP_ELEVATED_CIRCULATING_CREATINE_KINASE_CONCENTRATION	rdfs:label		msigdb
HP_HYPOPLASTIC_ACETABULAE	msigdb:M48717	HP_HYPOPLASTIC_ACETABULAE	rdfs:label		msigdb
HP_INCREASED_CIRCULATING_PYRUVATE_CONCENTRATION	msigdb:M48719	HP_INCREASED_CIRCULATING_PYRUVATE_CONCENTRATION	rdfs:label		msigdb
TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	msigdb:M4872	TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	rdfs:label	pubmed:12663452	msigdb
HP_SHORT_MANDIBULAR_RAMI	msigdb:M48721	HP_SHORT_MANDIBULAR_RAMI	rdfs:label		msigdb
HP_ABNORMAL_HAMATE_BONE_MORPHOLOGY	msigdb:M48723	HP_ABNORMAL_HAMATE_BONE_MORPHOLOGY	rdfs:label		msigdb
HP_DELAYED_BRAINSTEM_AUDITORY_EVOKED_RESPONSE_CONDUCTION_TIME	msigdb:M48724	HP_DELAYED_BRAINSTEM_AUDITORY_EVOKED_RESPONSE_CONDUCTION_TIME	rdfs:label		msigdb
HP_SANDWICH_APPEARANCE_OF_VERTEBRAL_BODIES	msigdb:M48725	HP_SANDWICH_APPEARANCE_OF_VERTEBRAL_BODIES	rdfs:label		msigdb
HP_SHORT_FOURTH_METATARSAL	msigdb:M48726	HP_SHORT_FOURTH_METATARSAL	rdfs:label		msigdb
HP_LARYNGOTRACHEAL_STENOSIS	msigdb:M48727	HP_LARYNGOTRACHEAL_STENOSIS	rdfs:label		msigdb
HP_MESOMELIC_ARM_SHORTENING	msigdb:M48728	HP_MESOMELIC_ARM_SHORTENING	rdfs:label		msigdb
OLF1_01	msigdb:M4873	OLF1_01	rdfs:label		msigdb
HP_HYPOPLASTIC_NASAL_BRIDGE	msigdb:M48730	HP_HYPOPLASTIC_NASAL_BRIDGE	rdfs:label		msigdb
HP_ABNORMAL_NOSTRIL_MORPHOLOGY	msigdb:M48731	HP_ABNORMAL_NOSTRIL_MORPHOLOGY	rdfs:label		msigdb
HP_CAROTID_ARTERY_TORTUOSITY	msigdb:M48732	HP_CAROTID_ARTERY_TORTUOSITY	rdfs:label		msigdb
HP_CONGENITAL_GIANT_MELANOCYTIC_NEVUS	msigdb:M48733	HP_CONGENITAL_GIANT_MELANOCYTIC_NEVUS	rdfs:label		msigdb
HP_HYPERMOBILITY_OF_INTERPHALANGEAL_JOINTS	msigdb:M48734	HP_HYPERMOBILITY_OF_INTERPHALANGEAL_JOINTS	rdfs:label		msigdb
HP_2_4_TOE_CUTANEOUS_SYNDACTYLY	msigdb:M48735	HP_2_4_TOE_CUTANEOUS_SYNDACTYLY	rdfs:label		msigdb
HP_FIFTH_FINGER_DISTAL_PHALANX_CLINODACTYLY	msigdb:M48736	HP_FIFTH_FINGER_DISTAL_PHALANX_CLINODACTYLY	rdfs:label		msigdb
HP_CONE_SHAPED_METACARPAL_EPIPHYSES	msigdb:M48737	HP_CONE_SHAPED_METACARPAL_EPIPHYSES	rdfs:label		msigdb
HP_PROXIMAL_SYMPHALANGISM_OF_HANDS	msigdb:M48738	HP_PROXIMAL_SYMPHALANGISM_OF_HANDS	rdfs:label		msigdb
HP_WIDE_FEMORAL_METAPHYSIS	msigdb:M48739	HP_WIDE_FEMORAL_METAPHYSIS	rdfs:label		msigdb
MODULE_26	msigdb:M4874	MODULE_26	rdfs:label		msigdb
HP_PULMONARY_ARTERIOVENOUS_MALFORMATION	msigdb:M48740	HP_PULMONARY_ARTERIOVENOUS_MALFORMATION	rdfs:label		msigdb
HP_HEPATIC_CALCIFICATION	msigdb:M48741	HP_HEPATIC_CALCIFICATION	rdfs:label		msigdb
HP_WIDE_INTERMAMILLARY_DISTANCE	msigdb:M48742	HP_WIDE_INTERMAMILLARY_DISTANCE	rdfs:label		msigdb
HP_MALIGNANT_GASTROINTESTINAL_TRACT_TUMORS	msigdb:M48743	HP_MALIGNANT_GASTROINTESTINAL_TRACT_TUMORS	rdfs:label		msigdb
HP_HYPNOPOMPIC_HALLUCINATION	msigdb:M48746	HP_HYPNOPOMPIC_HALLUCINATION	rdfs:label		msigdb
HP_DISTAL_UPPER_LIMB_AMYOTROPHY	msigdb:M48748	HP_DISTAL_UPPER_LIMB_AMYOTROPHY	rdfs:label		msigdb
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP	msigdb:M4875	GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP	rdfs:label	pubmed:21540074	msigdb
HP_BIPOLAR_AFFECTIVE_DISORDER	msigdb:M48750	HP_BIPOLAR_AFFECTIVE_DISORDER	rdfs:label		msigdb
HP_APLASIA_HYPOPLASIA_OF_THE_BRAINSTEM	msigdb:M48751	HP_APLASIA_HYPOPLASIA_OF_THE_BRAINSTEM	rdfs:label		msigdb
HP_NEOPLASM_OF_THE_GASTROINTESTINAL_TRACT	msigdb:M48753	HP_NEOPLASM_OF_THE_GASTROINTESTINAL_TRACT	rdfs:label		msigdb
HP_DESQUAMATION_OF_SKIN_SOON_AFTER_BIRTH	msigdb:M48754	HP_DESQUAMATION_OF_SKIN_SOON_AFTER_BIRTH	rdfs:label		msigdb
HP_HYPOPLASIA_OF_THE_FOVEA	msigdb:M48756	HP_HYPOPLASIA_OF_THE_FOVEA	rdfs:label		msigdb
HP_ABNORMAL_FLASH_VISUAL_EVOKED_POTENTIALS	msigdb:M48757	HP_ABNORMAL_FLASH_VISUAL_EVOKED_POTENTIALS	rdfs:label		msigdb
HP_DECREASED_CORNEAL_REFLEX	msigdb:M48758	HP_DECREASED_CORNEAL_REFLEX	rdfs:label		msigdb
HP_MATERNAL_HYPERTENSION	msigdb:M48759	HP_MATERNAL_HYPERTENSION	rdfs:label		msigdb
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN	msigdb:M4876	GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN	rdfs:label	pubmed:21540074	msigdb
HP_CLITORAL_HYPERTROPHY	msigdb:M48760	HP_CLITORAL_HYPERTROPHY	rdfs:label		msigdb
HP_ABNORMAL_SPERMATOGENESIS	msigdb:M48761	HP_ABNORMAL_SPERMATOGENESIS	rdfs:label		msigdb
HP_PROGRESSIVE_DISTAL_MUSCULAR_ATROPHY	msigdb:M48762	HP_PROGRESSIVE_DISTAL_MUSCULAR_ATROPHY	rdfs:label		msigdb
HP_CALF_MUSCLE_HYPERTROPHY	msigdb:M48763	HP_CALF_MUSCLE_HYPERTROPHY	rdfs:label		msigdb
HP_APLASIA_OF_THE_LEFT_HEMIDIAPHRAGM	msigdb:M48764	HP_APLASIA_OF_THE_LEFT_HEMIDIAPHRAGM	rdfs:label		msigdb
GSE27786_ERYTHROBLAST_VS_MONO_MAC_UP	msigdb:M4877	GSE27786_ERYTHROBLAST_VS_MONO_MAC_UP	rdfs:label	pubmed:21540074	msigdb
HP_CONTRACTURE_OF_THE_PROXIMAL_INTERPHALANGEAL_JOINT_OF_THE_4TH_FINGER	msigdb:M48770	HP_CONTRACTURE_OF_THE_PROXIMAL_INTERPHALANGEAL_JOINT_OF_THE_4TH_FINGER	rdfs:label		msigdb
HP_TYPE_A_BRACHYDACTYLY	msigdb:M48771	HP_TYPE_A_BRACHYDACTYLY	rdfs:label		msigdb
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_5TH_FINGER	msigdb:M48772	HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_5TH_FINGER	rdfs:label		msigdb
HP_APLASIA_OF_THE_2ND_FINGER	msigdb:M48774	HP_APLASIA_OF_THE_2ND_FINGER	rdfs:label		msigdb
HP_FLEXION_CONTRACTURE_OF_THE_2ND_FINGER	msigdb:M48775	HP_FLEXION_CONTRACTURE_OF_THE_2ND_FINGER	rdfs:label		msigdb
HP_CHRONIC_CSF_LYMPHOCYTOSIS	msigdb:M48778	HP_CHRONIC_CSF_LYMPHOCYTOSIS	rdfs:label		msigdb
HP_DISTICHIASIS	msigdb:M48779	HP_DISTICHIASIS	rdfs:label		msigdb
GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN	msigdb:M4878	GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN	rdfs:label	pubmed:21540074	msigdb
HP_MATERNAL_DIABETES	msigdb:M48780	HP_MATERNAL_DIABETES	rdfs:label		msigdb
HP_DUANE_ANOMALY	msigdb:M48781	HP_DUANE_ANOMALY	rdfs:label		msigdb
HP_DUPLICATION_OF_PHALANX_OF_TOE	msigdb:M48783	HP_DUPLICATION_OF_PHALANX_OF_TOE	rdfs:label		msigdb
HP_CONE_SHAPED_EPIPHYSES_OF_THE_PHALANGES_OF_THE_HAND	msigdb:M48784	HP_CONE_SHAPED_EPIPHYSES_OF_THE_PHALANGES_OF_THE_HAND	rdfs:label		msigdb
HP_APLASIA_HYPOPLASIA_OF_THE_DIAPHRAGM	msigdb:M48785	HP_APLASIA_HYPOPLASIA_OF_THE_DIAPHRAGM	rdfs:label		msigdb
HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_3RD_TOE	msigdb:M48786	HP_ABNORMALITY_OF_THE_PHALANGES_OF_THE_3RD_TOE	rdfs:label		msigdb
HP_ABNORMALITY_OF_THE_MALE_GENITALIA	msigdb:M48787	HP_ABNORMALITY_OF_THE_MALE_GENITALIA	rdfs:label		msigdb
HP_ELEVATED_CIRCULATING_PHYTANIC_ACID_CONCENTRATION	msigdb:M48788	HP_ELEVATED_CIRCULATING_PHYTANIC_ACID_CONCENTRATION	rdfs:label		msigdb
HP_ANTERIOR_PITUITARY_HYPOPLASIA	msigdb:M48789	HP_ANTERIOR_PITUITARY_HYPOPLASIA	rdfs:label		msigdb
HP_APLASIA_OF_THE_DISTAL_PHALANGES_OF_THE_TOES	msigdb:M48790	HP_APLASIA_OF_THE_DISTAL_PHALANGES_OF_THE_TOES	rdfs:label		msigdb
HP_ABNORMAL_DURA_MATER_MORPHOLOGY	msigdb:M48791	HP_ABNORMAL_DURA_MATER_MORPHOLOGY	rdfs:label		msigdb
HP_ANTERIOR_SUBCAPSULAR_CATARACT	msigdb:M48793	HP_ANTERIOR_SUBCAPSULAR_CATARACT	rdfs:label		msigdb
HP_ABNORMAL_PHAGOCYTOSIS	msigdb:M48794	HP_ABNORMAL_PHAGOCYTOSIS	rdfs:label		msigdb
HP_RECURRENT_APHTHOUS_STOMATITIS	msigdb:M48795	HP_RECURRENT_APHTHOUS_STOMATITIS	rdfs:label		msigdb
HP_ABNORMAL_IMMUNE_SERUM_PROTEIN_PHYSIOLOGY	msigdb:M48796	HP_ABNORMAL_IMMUNE_SERUM_PROTEIN_PHYSIOLOGY	rdfs:label		msigdb
HP_MICROTIA_FIRST_DEGREE	msigdb:M48799	HP_MICROTIA_FIRST_DEGREE	rdfs:label		msigdb
GOBP_CALCIUM_MEDIATED_SIGNALING	msigdb:M488	GOBP_CALCIUM_MEDIATED_SIGNALING	rdfs:label		msigdb
GSE27786_NEUTROPHIL_VS_MONO_MAC_UP	msigdb:M4880	GSE27786_NEUTROPHIL_VS_MONO_MAC_UP	rdfs:label	pubmed:21540074	msigdb
