text	curie	name	predicate	provenance	source
ISW2 complex	complexportal:CPX-728	ISW2 chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Imitation switch complex 2	complexportal:CPX-728	ISW2 chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
CHRAC-like complex	complexportal:CPX-728	ISW2 chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Isw2p-Itc1p complex	complexportal:CPX-728	ISW2 chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Imitation switch two complex	complexportal:CPX-728	ISW2 chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
CHRAC complex	complexportal:CPX-728	ISW2 chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Chromatin accessibility complex	complexportal:CPX-728	ISW2 chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
ISW2 chromatin remodeling complex	complexportal:CPX-728	ISW2 chromatin remodeling complex	rdfs:label	pubmed:17491017	complexportal
 TREX-2 transcription-export complex, CETN3 variant	complexportal:CPX-7281	 TREX-2 transcription-export complex, CETN3 variant	rdfs:label	pubmed:22307388,pubmed:3378895	complexportal
Box C/D snoRNA-guided RNP methyltransferase complex	complexportal:CPX-729	Box C/D snoRNA-guided RNP methyltransferase complex	rdfs:label	pubmed:12007400	complexportal
1-phosphatidylinositol 3-kinase complex	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	oboInOwl:hasRelatedSynonym		complexportal
PtdIns-3-kinase complex	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	oboInOwl:hasRelatedSynonym		complexportal
PI3-kinase complex	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	oboInOwl:hasRelatedSynonym		complexportal
ATP:1-phosphatidyl-1D-myo-inositol 3-phosphotransferase complex	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	oboInOwl:hasRelatedSynonym		complexportal
PI3K complex	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	oboInOwl:hasRelatedSynonym		complexportal
PIK3C3-C1 complex	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	oboInOwl:hasRelatedSynonym		complexportal
PK3C3-PI3R4-BECN1-BAKOR complex	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	oboInOwl:hasRelatedSynonym		complexportal
phosphoinositide 3-kinase complex	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	oboInOwl:hasRelatedSynonym		complexportal
Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	complexportal:CPX-73	Phosphatidylinositol 3-kinase complex, class III, ATG14 variant	rdfs:label	pubmed:16467569	complexportal
BRL:ING5:KAT6A:MEAF6 complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:KAT6A:CENP-28 complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:KAT6A:EAF6 complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:MOZ:MEAF6 complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:MYST3:MEAF6 complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:RUNXBP2:MEAF6 complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:ZNF220:MEAF6 complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MOZ HAT complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF2:ING5:KAT6A:MEAF6 complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MOZ2 histone acetyltransferase complex	complexportal:CPX-733	MOZ2 histone acetyltransferase complex	rdfs:label	pubmed:16387653,pubmed:18794358,pubmed:24633655	complexportal
ISW2 chromatin-remodeling complex	complexportal:CPX-734	ISW2 chromatin remodeling complex variant 2	oboInOwl:hasRelatedSynonym		complexportal
ISW2 complex	complexportal:CPX-734	ISW2 chromatin remodeling complex variant 2	oboInOwl:hasRelatedSynonym		complexportal
Imitation switch complex 2	complexportal:CPX-734	ISW2 chromatin remodeling complex variant 2	oboInOwl:hasRelatedSynonym		complexportal
CHRAC-like complex	complexportal:CPX-734	ISW2 chromatin remodeling complex variant 2	oboInOwl:hasRelatedSynonym		complexportal
Isw2p-Itc1p complex	complexportal:CPX-734	ISW2 chromatin remodeling complex variant 2	oboInOwl:hasRelatedSynonym		complexportal
Imitation switch two complex	complexportal:CPX-734	ISW2 chromatin remodeling complex variant 2	oboInOwl:hasRelatedSynonym		complexportal
CHRAC complex	complexportal:CPX-734	ISW2 chromatin remodeling complex variant 2	oboInOwl:hasRelatedSynonym		complexportal
ISW2 chromatin remodeling complex variant 2	complexportal:CPX-734	ISW2 chromatin remodeling complex variant 2	rdfs:label	pubmed:17491017	complexportal
RNA decapping and exonuclease complex, DCP1B variant	complexportal:CPX-7341	RNA decapping and exonuclease complex, DCP1B variant	rdfs:label	pubmed:24510189,pubmed:34827671	complexportal
IL-10 complex	complexportal:CPX-735	Interleukin-10 complex	oboInOwl:hasRelatedSynonym		complexportal
Cytokine synthesis inhibitory factor (CSIF) complex	complexportal:CPX-735	Interleukin-10 complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-10 complex	complexportal:CPX-735	Interleukin-10 complex	rdfs:label	pubmed:10443688,pubmed:12513909,pubmed:16982608,pubmed:21166540,pubmed:30995504,pubmed:33737461,pubmed:35443184,pubmed:8590020	complexportal
KIAA1286:ING5:KAT6A:MEAF6 complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:KAT6A:CENP-28 complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:KAT6A:EAF6 complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:MOZ:MEAF6 complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:MYST3:MEAF6 complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:RUNXBP2:MEAF6 complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:ZNF220:MEAF6 complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MOZ HAT complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MOZ3 histone acetyltransferase complex	complexportal:CPX-736	MOZ3 histone acetyltransferase complex	rdfs:label	pubmed:16387653,pubmed:18794358,pubmed:24633655	complexportal
Dissolvasome complex	complexportal:CPX-7361	BTR double Holliday Junction dissolution complex	oboInOwl:hasRelatedSynonym		complexportal
BLOOM-TOP3-RMI1-RMI2 complex	complexportal:CPX-7361	BTR double Holliday Junction dissolution complex	oboInOwl:hasRelatedSynonym		complexportal
BLM complex	complexportal:CPX-7361	BTR double Holliday Junction dissolution complex	oboInOwl:hasRelatedSynonym		complexportal
BTR complex	complexportal:CPX-7361	BTR double Holliday Junction dissolution complex	oboInOwl:hasRelatedSynonym		complexportal
BTR double Holliday Junction dissolution complex	complexportal:CPX-7361	BTR double Holliday Junction dissolution complex	rdfs:label	pubmed:27011106,pubmed:34252074	complexportal
Box H/ACA ribonucleoprotein complex	complexportal:CPX-737	Box H/ACA ribonucleoprotein complex	rdfs:label		complexportal
BR140:ING5:KAT6B:MEAF6 complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF1:ING5:KAT6B:CENP-28 complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF1:ING5:KAT6B:EAF6 complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF1:ING5:MORF:MEAF6 complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF1:ING5:MYST4:MEAF6 complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF1:ING5:MOZ2:MEAF6 complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF1:ING5:KIAA0383:MEAF6 complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MORF HAT complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MORF1 histone acetyltransferase complex	complexportal:CPX-738	MORF1 histone acetyltransferase complex	rdfs:label	pubmed:16387653,pubmed:18794358	complexportal
HIF1Alpha-HIF1Beta complex	complexportal:CPX-7381	Hypoxia-inducible transcription factor complex, HIF1	oboInOwl:hasRelatedSynonym		complexportal
HIF1A-HIF1B complex	complexportal:CPX-7381	Hypoxia-inducible transcription factor complex, HIF1	oboInOwl:hasRelatedSynonym		complexportal
HIF1A-ARNT complex	complexportal:CPX-7381	Hypoxia-inducible transcription factor complex, HIF1	oboInOwl:hasRelatedSynonym		complexportal
Hypoxia-inducible transcription factor complex, HIF1	complexportal:CPX-7381	Hypoxia-inducible transcription factor complex, HIF1	rdfs:label	pubmed:23033253,pubmed:27721191,pubmed:30429208	complexportal
BRPF2:ING5:KAT6B:MEAF6 complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRL:ING5:KAT6B:MEAF6 complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:KAT6B:CENP-28 complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:KAT6B:EAF6 complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:MORF:MEAF6 complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:MYST4:MEAF6 complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:MOZ2:MEAF6 complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRD1:ING5:KIAA0383:MEAF6 complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MORF HAT complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MORF2 histone acetyltransferase complex	complexportal:CPX-739	MORF2 histone acetyltransferase complex	rdfs:label	pubmed:16387653,pubmed:18794358	complexportal
PK3C3-PI3R4BECN1-UVRAG complex	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	oboInOwl:hasRelatedSynonym		complexportal
phosphoinositide 3-kinase complex	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	oboInOwl:hasRelatedSynonym		complexportal
1-phosphatidylinositol 3-kinase complex	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	oboInOwl:hasRelatedSynonym		complexportal
PtdIns-3-kinase complex	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	oboInOwl:hasRelatedSynonym		complexportal
PI3-kinase complex	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	oboInOwl:hasRelatedSynonym		complexportal
ATP:1-phosphatidyl-1D-myo-inositol 3-phosphotransferase complex	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	oboInOwl:hasRelatedSynonym		complexportal
PI3K complex	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	oboInOwl:hasRelatedSynonym		complexportal
PIK3C3-C2 complex	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	oboInOwl:hasRelatedSynonym		complexportal
Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	complexportal:CPX-74	Phosphatidylinositol 3-kinase complex, class III, UVRAG variant	rdfs:label	pubmed:16467569	complexportal
KIAA1286:ING5:KAT6B:MEAF6 complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:KAT6B:CENP-28 complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:KAT6B:EAF6 complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:MORF:MEAF6 complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:MYST4:MEAF6 complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:MOZ2:MEAF6 complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
BRPF3:ING5:KIAA0383:MEAF6 complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MORF HAT complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
MORF3 histone acetyltransferase complex	complexportal:CPX-740	MORF3 histone acetyltransferase complex	rdfs:label	pubmed:16387653,pubmed:18794358	complexportal
Vascular endothelial growth factor B complex	complexportal:CPX-7402	Vascular endothelial growth factor B complex	rdfs:label	pubmed:16616187,pubmed:9751730	complexportal
Vascular endothelial growth factor C complex	complexportal:CPX-7403	Vascular endothelial growth factor C complex	rdfs:label	pubmed:9233800	complexportal
Cytotactin complex	complexportal:CPX-7404	Tenascin-C complex	oboInOwl:hasRelatedSynonym		complexportal
Hexabrachion complex	complexportal:CPX-7404	Tenascin-C complex	oboInOwl:hasRelatedSynonym		complexportal
Tenascin-C complex	complexportal:CPX-7404	Tenascin-C complex	rdfs:label	pubmed:2428505	complexportal
IL10 receptor complex	complexportal:CPX-742	Interleukin-10 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
CRF2-4-IL10R1 complex	complexportal:CPX-742	Interleukin-10 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL10-IL10RA-IL10RB complex	complexportal:CPX-742	Interleukin-10 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL10-IL10R1-IL10R2 complex	complexportal:CPX-742	Interleukin-10 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-10 receptor-ligand complex	complexportal:CPX-742	Interleukin-10 receptor-ligand complex	rdfs:label	pubmed:11485736,pubmed:16982608,pubmed:27133025,pubmed:31611251,pubmed:33737461,pubmed:7547951	complexportal
Transcription initiation factor IIA	complexportal:CPX-743	Transcription factor complex TFIIA	oboInOwl:hasRelatedSynonym		complexportal
Transcription factor IIA	complexportal:CPX-743	Transcription factor complex TFIIA	oboInOwl:hasRelatedSynonym		complexportal
Transcription factor complex TFIIA	complexportal:CPX-743	Transcription factor complex TFIIA	rdfs:label	pubmed:7958899,pubmed:8692860,pubmed:8870495,pubmed:8946909	complexportal
c-MYC-BIN1 complex	complexportal:CPX-744	c-MYC-BIN1 complex	rdfs:label	pubmed:10412034,pubmed:15992821,pubmed:8782822	complexportal
Cohesin complex	complexportal:CPX-7441	Nuclear meiotic cohesin complex, RAD21L1 variant	oboInOwl:hasRelatedSynonym		complexportal
Nuclear meiotic cohesin complex, RAD21L1 variant	complexportal:CPX-7441	Nuclear meiotic cohesin complex, RAD21L1 variant	rdfs:label	pubmed:24797474,pubmed:30479058,pubmed:32409525	complexportal
Cohesin complex	complexportal:CPX-7442	Nuclear meiotic cohesin complex, REC8 variant	oboInOwl:hasRelatedSynonym		complexportal
Nuclear meiotic cohesin complex, REC8 variant	complexportal:CPX-7442	Nuclear meiotic cohesin complex, REC8 variant	rdfs:label	pubmed:24797474,pubmed:30479058,pubmed:32409525	complexportal
Ribonuclease H2 complex	complexportal:CPX-745	RNase H2 complex	oboInOwl:hasRelatedSynonym		complexportal
RNase HII	complexportal:CPX-745	RNase H2 complex	oboInOwl:hasRelatedSynonym		complexportal
Ribonuclease HII complex	complexportal:CPX-745	RNase H2 complex	oboInOwl:hasRelatedSynonym		complexportal
RNase H2 complex	complexportal:CPX-745	RNase H2 complex	rdfs:label	pubmed:21177858	complexportal
LINC complex	complexportal:CPX-7461	DREAM transcriptional repressor complex, RBL2 variant	oboInOwl:hasRelatedSynonym		complexportal
DP, RB-like, E2F, and MuvB complex	complexportal:CPX-7461	DREAM transcriptional repressor complex, RBL2 variant	oboInOwl:hasRelatedSynonym		complexportal
Dimerization partner, RB-like, E2F and multi-vulval class B complex	complexportal:CPX-7461	DREAM transcriptional repressor complex, RBL2 variant	oboInOwl:hasRelatedSynonym		complexportal
DRM complex	complexportal:CPX-7461	DREAM transcriptional repressor complex, RBL2 variant	oboInOwl:hasRelatedSynonym		complexportal
DREAM transcriptional repressor complex, RBL2 variant	complexportal:CPX-7461	DREAM transcriptional repressor complex, RBL2 variant	rdfs:label	pubmed:23842645,pubmed:35082292	complexportal
MMB-MYBB complex	complexportal:CPX-7462	Myb-MuvB-FOXM1 transcriptional activation complex	oboInOwl:hasRelatedSynonym		complexportal
BMYB-MMBcomplex	complexportal:CPX-7462	Myb-MuvB-FOXM1 transcriptional activation complex	oboInOwl:hasRelatedSynonym		complexportal
Myb-MuvB-FOXM1 transcriptional activation complex	complexportal:CPX-7462	Myb-MuvB-FOXM1 transcriptional activation complex	rdfs:label	pubmed:22391450,pubmed:30224471,pubmed:32559189,pubmed:35082292	complexportal
Epc1:Ing3:Tip60 complex	complexportal:CPX-747	Piccolo NuA4 histone acetyltransferase complex 	oboInOwl:hasRelatedSynonym		complexportal
Epc1:Ing3:Htatip complex	complexportal:CPX-747	Piccolo NuA4 histone acetyltransferase complex 	oboInOwl:hasRelatedSynonym		complexportal
Enhancer of polycomb homolog 1:Ing3:Kat5 complex	complexportal:CPX-747	Piccolo NuA4 histone acetyltransferase complex 	oboInOwl:hasRelatedSynonym		complexportal
Epc1:Inhibitor of growth protein 3:Kat5 complex	complexportal:CPX-747	Piccolo NuA4 histone acetyltransferase complex 	oboInOwl:hasRelatedSynonym		complexportal
