text	curie	name	predicate	type	provenance	source
Intermediate filaments Type III	hgnc.genegroup:610	Intermediate filaments Type III	rdfs:label			hgnc.genegroup
Intermediate filaments Type IV	hgnc.genegroup:611	Intermediate filaments Type IV	rdfs:label			hgnc.genegroup
LMN	hgnc.genegroup:612	Lamins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Lamins	hgnc.genegroup:612	Lamins	rdfs:label			hgnc.genegroup
BFSP	hgnc.genegroup:613	Beaded filament structural proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Beaded filament structural proteins	hgnc.genegroup:613	Beaded filament structural proteins	rdfs:label			hgnc.genegroup
IFFO	hgnc.genegroup:614	Intermediate filament family orphans	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Intermediate filament family orphans	hgnc.genegroup:614	Intermediate filament family orphans	rdfs:label			hgnc.genegroup
Intraflagellar transport complexes	hgnc.genegroup:615	Intraflagellar transport complexes	rdfs:label			hgnc.genegroup
KLK	hgnc.genegroup:616	Kallikreins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Kallikreins	hgnc.genegroup:616	Kallikreins	rdfs:label			hgnc.genegroup
KLHL	hgnc.genegroup:617	Kelch like	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Kelch like	hgnc.genegroup:617	Kelch like	rdfs:label		pubmed:23676014	hgnc.genegroup
KRTAP	hgnc.genegroup:619	Keratin associated proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Keratin associated proteins	hgnc.genegroup:619	Keratin associated proteins	rdfs:label		pubmed:22298953	hgnc.genegroup
KIR	hgnc.genegroup:620	Killer cell immunoglobulin like receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Killer cell immunoglobulin like receptors	hgnc.genegroup:620	Killer cell immunoglobulin like receptors	rdfs:label			hgnc.genegroup
KLR	hgnc.genegroup:621	Killer cell lectin like receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Killer cell lectin like receptors	hgnc.genegroup:621	Killer cell lectin like receptors	rdfs:label		pubmed:12669021	hgnc.genegroup
KIF	hgnc.genegroup:622	Kinesins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Kinesins	hgnc.genegroup:622	Kinesins	rdfs:label		pubmed:11416179	hgnc.genegroup
KANK	hgnc.genegroup:623	KN motif and ankyrin repeat domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
KN motif and ankyrin repeat domain containing	hgnc.genegroup:623	KN motif and ankyrin repeat domain containing	rdfs:label		pubmed:17996375	hgnc.genegroup
KLF	hgnc.genegroup:624	KLF transcription factors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
KLF transcription factors	hgnc.genegroup:624	KLF transcription factors	rdfs:label		pubmed:15820306	hgnc.genegroup
LARP	hgnc.genegroup:625	La ribonucleoproteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
La ribonucleoproteins	hgnc.genegroup:625	La ribonucleoproteins	rdfs:label		pubmed:28782243	hgnc.genegroup
LAM	hgnc.genegroup:626	Laminin subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Laminin subunits	hgnc.genegroup:626	Laminin subunits	rdfs:label		pubmed:10842354	hgnc.genegroup
LCE	hgnc.genegroup:627	Late cornified envelope proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Late cornified envelope proteins	hgnc.genegroup:627	Late cornified envelope proteins	rdfs:label		pubmed:15854049	hgnc.genegroup
LTBP	hgnc.genegroup:628	Latent transforming growth factor beta binding proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Latent transforming growth factor beta binding proteins	hgnc.genegroup:628	Latent transforming growth factor beta binding proteins	rdfs:label		pubmed:11104663	hgnc.genegroup
LGALS	hgnc.genegroup:629	Galectins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Galectins	hgnc.genegroup:629	Galectins	rdfs:label			hgnc.genegroup
ZFAND	hgnc.genegroup:63	Zinc fingers AN1-type	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Zinc fingers AN1-type	hgnc.genegroup:63	Zinc fingers AN1-type	rdfs:label			hgnc.genegroup
LILR	hgnc.genegroup:630	Leukocyte immunoglobulin like receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Leukocyte immunoglobulin like receptors	hgnc.genegroup:630	Leukocyte immunoglobulin like receptors	rdfs:label			hgnc.genegroup
LCN	hgnc.genegroup:631	Lipocalins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Lipocalins	hgnc.genegroup:631	Lipocalins	rdfs:label			hgnc.genegroup
Calycin structural superfamily	hgnc.genegroup:632	Calycin structural superfamily	rdfs:label			hgnc.genegroup
LRP	hgnc.genegroup:634	Low density lipoprotein receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Low density lipoprotein receptors	hgnc.genegroup:634	Low density lipoprotein receptors	rdfs:label			hgnc.genegroup
LYRM	hgnc.genegroup:635	LYR motif containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
LYR motif containing	hgnc.genegroup:635	LYR motif containing	rdfs:label		pubmed:25686363,pubmed:31666358	hgnc.genegroup
MROH	hgnc.genegroup:636	Maestro heat like repeat containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Maestro heat like repeat containing	hgnc.genegroup:636	Maestro heat like repeat containing	rdfs:label		pubmed:28406912	hgnc.genegroup
MXD	hgnc.genegroup:637	MAX dimerization proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MAX dimerization proteins	hgnc.genegroup:637	MAX dimerization proteins	rdfs:label			hgnc.genegroup
MT	hgnc.genegroup:638	Metallothioneins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Metallothioneins	hgnc.genegroup:638	Metallothioneins	rdfs:label			hgnc.genegroup
Mitochondrial respiratory chain complexes	hgnc.genegroup:639	Mitochondrial respiratory chain complexes	rdfs:label			hgnc.genegroup
ZBED	hgnc.genegroup:64	Zinc fingers BED-type	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Zinc fingers BED-type	hgnc.genegroup:64	Zinc fingers BED-type	rdfs:label		pubmed:10973053	hgnc.genegroup
Mitochondrial complex I: NADH:ubiquinone oxidoreductase subunits	hgnc.genegroup:640	Mitochondrial complex I: NADH:ubiquinone oxidoreductase subunits	rdfs:label		pubmed:16756485,pubmed:25209663	hgnc.genegroup
SDH	hgnc.genegroup:641	Mitochondrial complex II: succinate dehydrogenase subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitochondrial complex II: succinate dehydrogenase subunits	hgnc.genegroup:641	Mitochondrial complex II: succinate dehydrogenase subunits	rdfs:label			hgnc.genegroup
UQCR	hgnc.genegroup:642	Mitochondrial complex III: ubiquinol-cytochrome c reductase complex subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitochondrial complex III: ubiquinol-cytochrome c reductase complex subunits	hgnc.genegroup:642	Mitochondrial complex III: ubiquinol-cytochrome c reductase complex subunits	rdfs:label			hgnc.genegroup
COX, MT-CO	hgnc.genegroup:643	Mitochondrial complex IV: cytochrome c oxidase subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitochondrial complex IV: cytochrome c oxidase subunits	hgnc.genegroup:643	Mitochondrial complex IV: cytochrome c oxidase subunits	rdfs:label			hgnc.genegroup
ATP5, MT-ATP	hgnc.genegroup:644	Mitochondrial complex V: ATP synthase subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitochondrial complex V: ATP synthase subunits	hgnc.genegroup:644	Mitochondrial complex V: ATP synthase subunits	rdfs:label		pubmed:32900941,pubmed:33168734	hgnc.genegroup
Mitochondrial respiratory chain complex assembly factors	hgnc.genegroup:645	Mitochondrial respiratory chain complex assembly factors	rdfs:label		pubmed:27048931,pubmed:27720676,pubmed:28870773,pubmed:30292820	hgnc.genegroup
MRP	hgnc.genegroup:646	Mitochondrial ribosomal proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitochondrial ribosomal proteins	hgnc.genegroup:646	Mitochondrial ribosomal proteins	rdfs:label		pubmed:24842111	hgnc.genegroup
MOB	hgnc.genegroup:647	MOB kinase activators	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MOB kinase activators	hgnc.genegroup:647	MOB kinase activators	rdfs:label		pubmed:20624913	hgnc.genegroup
MUC	hgnc.genegroup:648	Mucins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mucins	hgnc.genegroup:648	Mucins	rdfs:label		pubmed:30296390	hgnc.genegroup
MEF2	hgnc.genegroup:649	Myocyte enhancer factor 2 proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Myocyte enhancer factor 2 proteins	hgnc.genegroup:649	Myocyte enhancer factor 2 proteins	rdfs:label			hgnc.genegroup
THAP	hgnc.genegroup:65	THAP domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
THAP domain containing	hgnc.genegroup:65	THAP domain containing	rdfs:label		pubmed:12575992	hgnc.genegroup
MAPK	hgnc.genegroup:651	Mitogen-activated protein kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitogen-activated protein kinases	hgnc.genegroup:651	Mitogen-activated protein kinases	rdfs:label			hgnc.genegroup
Mitogen-activated protein kinase cascade	hgnc.genegroup:652	Mitogen-activated protein kinase cascade	rdfs:label			hgnc.genegroup
MAP2K	hgnc.genegroup:653	Mitogen-activated protein kinase kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitogen-activated protein kinase kinases	hgnc.genegroup:653	Mitogen-activated protein kinase kinases	rdfs:label			hgnc.genegroup
MAP3K	hgnc.genegroup:654	Mitogen-activated protein kinase kinase kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitogen-activated protein kinase kinase kinases	hgnc.genegroup:654	Mitogen-activated protein kinase kinase kinases	rdfs:label			hgnc.genegroup
MAP4K	hgnc.genegroup:655	Mitogen-activated protein kinase kinase kinase kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mitogen-activated protein kinase kinase kinase kinases	hgnc.genegroup:655	Mitogen-activated protein kinase kinase kinase kinases	rdfs:label			hgnc.genegroup
Myosin heavy chains	hgnc.genegroup:656	Myosin heavy chains	rdfs:label		pubmed:12382324	hgnc.genegroup
MYL	hgnc.genegroup:657	Myosin light chains	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Myosin light chains	hgnc.genegroup:657	Myosin light chains	rdfs:label		pubmed:26155737	hgnc.genegroup
MYBP	hgnc.genegroup:658	Myosin binding proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Myosin binding proteins	hgnc.genegroup:658	Myosin binding proteins	rdfs:label			hgnc.genegroup
NKAIN	hgnc.genegroup:659	Na+/K+ transporting ATPase interacting	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Na+/K+ transporting ATPase interacting	hgnc.genegroup:659	Na+/K+ transporting ATPase interacting	rdfs:label		pubmed:17606467	hgnc.genegroup
ZC2HC	hgnc.genegroup:66	Zinc fingers C2HC-type	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Zinc fingers C2HC-type	hgnc.genegroup:66	Zinc fingers C2HC-type	rdfs:label			hgnc.genegroup
NAA	hgnc.genegroup:660	N-alpha-acetyltransferase subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
N-alpha-acetyltransferase subunits	hgnc.genegroup:660	N-alpha-acetyltransferase subunits	rdfs:label		pubmed:19660095	hgnc.genegroup
NTN	hgnc.genegroup:661	Netrins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Netrins	hgnc.genegroup:661	Netrins	rdfs:label		pubmed:19785719	hgnc.genegroup
NBPF	hgnc.genegroup:662	NBPF members	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
NBPF members	hgnc.genegroup:662	NBPF members	rdfs:label		pubmed:16079250	hgnc.genegroup
NECAB	hgnc.genegroup:663	N-terminal EF-hand calcium binding proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
N-terminal EF-hand calcium binding proteins	hgnc.genegroup:663	N-terminal EF-hand calcium binding proteins	rdfs:label			hgnc.genegroup
NSUN	hgnc.genegroup:664	NOP2/Sun RNA methyltransferase family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
NOP2/Sun RNA methyltransferase family	hgnc.genegroup:664	NOP2/Sun RNA methyltransferase family	rdfs:label		pubmed:23816522	hgnc.genegroup
NFAT	hgnc.genegroup:665	Nuclear factors of activated T-cells	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Nuclear factors of activated T-cells	hgnc.genegroup:665	Nuclear factors of activated T-cells	rdfs:label		pubmed:17166937	hgnc.genegroup
NLR	hgnc.genegroup:666	NLR family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
NLR family	hgnc.genegroup:666	NLR family	rdfs:label		pubmed:18341998	hgnc.genegroup
NUDT	hgnc.genegroup:667	Nudix hydrolase family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Nudix hydrolase family	hgnc.genegroup:667	Nudix hydrolase family	rdfs:label		pubmed:16378245	hgnc.genegroup
ORAI	hgnc.genegroup:668	ORAI calcium release-activated calcium modulators	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ORAI calcium release-activated calcium modulators	hgnc.genegroup:668	ORAI calcium release-activated calcium modulators	rdfs:label			hgnc.genegroup
OTU	hgnc.genegroup:669	OTU domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
OTU domain containing	hgnc.genegroup:669	OTU domain containing	rdfs:label		pubmed:23827681	hgnc.genegroup
OSBP	hgnc.genegroup:670	Oxysterol binding proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Oxysterol binding proteins	hgnc.genegroup:670	Oxysterol binding proteins	rdfs:label			hgnc.genegroup
PNMA	hgnc.genegroup:671	Paraneoplastic Ma antigens	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Paraneoplastic Ma antigens	hgnc.genegroup:671	Paraneoplastic Ma antigens	rdfs:label		pubmed:16214224,pubmed:23704700	hgnc.genegroup
PARV	hgnc.genegroup:673	Parvins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Parvins	hgnc.genegroup:673	Parvins	rdfs:label		pubmed:16314921	hgnc.genegroup
PATE	hgnc.genegroup:674	PATE family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
PATE family	hgnc.genegroup:674	PATE family	rdfs:label		pubmed:22402205	hgnc.genegroup
PAX	hgnc.genegroup:675	Paired boxes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Paired boxes	hgnc.genegroup:675	Paired boxes	rdfs:label		pubmed:24496612	hgnc.genegroup
PELI	hgnc.genegroup:676	Pellino E3 ubiquitin protein ligases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Pellino E3 ubiquitin protein ligases	hgnc.genegroup:676	Pellino E3 ubiquitin protein ligases	rdfs:label		pubmed:24445667	hgnc.genegroup
PADI	hgnc.genegroup:677	Peptidyl arginine deiminases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Peptidyl arginine deiminases	hgnc.genegroup:677	Peptidyl arginine deiminases	rdfs:label			hgnc.genegroup
PLIN	hgnc.genegroup:678	Perilipins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Perilipins	hgnc.genegroup:678	Perilipins	rdfs:label			hgnc.genegroup
PHACTR	hgnc.genegroup:679	Phosphatase and actin regulators	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Phosphatase and actin regulators	hgnc.genegroup:679	Phosphatase and actin regulators	rdfs:label		pubmed:15107502	hgnc.genegroup
PIG	hgnc.genegroup:680	Phosphatidylinositol glycan anchor biosynthesis	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Phosphatidylinositol glycan anchor biosynthesis	hgnc.genegroup:680	Phosphatidylinositol glycan anchor biosynthesis	rdfs:label		pubmed:22265715	hgnc.genegroup
PDE	hgnc.genegroup:681	Phosphodiesterases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Phosphodiesterases	hgnc.genegroup:681	Phosphodiesterases	rdfs:label			hgnc.genegroup
PLEKH	hgnc.genegroup:682	Pleckstrin homology domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Pleckstrin homology domain containing	hgnc.genegroup:682	Pleckstrin homology domain containing	rdfs:label			hgnc.genegroup
PLXN	hgnc.genegroup:683	Plexins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Plexins	hgnc.genegroup:683	Plexins	rdfs:label			hgnc.genegroup
PARP	hgnc.genegroup:684	Poly(ADP-ribose) polymerases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Poly(ADP-ribose) polymerases	hgnc.genegroup:684	Poly(ADP-ribose) polymerases	rdfs:label		pubmed:24875882,pubmed:25747399	hgnc.genegroup
POTE	hgnc.genegroup:685	POTE ankyrin domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
POTE ankyrin domain containing	hgnc.genegroup:685	POTE ankyrin domain containing	rdfs:label		pubmed:23841027	hgnc.genegroup
PRAMEF	hgnc.genegroup:686	PRAME family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
PRAME family	hgnc.genegroup:686	PRAME family	rdfs:label		pubmed:21347312	hgnc.genegroup
PTAR	hgnc.genegroup:687	Prenyltransferase alpha subunit repeat containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Prenyltransferase alpha subunit repeat containing	hgnc.genegroup:687	Prenyltransferase alpha subunit repeat containing	rdfs:label			hgnc.genegroup
PSM	hgnc.genegroup:690	Proteasome	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Proteasome	hgnc.genegroup:690	Proteasome	rdfs:label		pubmed:26643069,pubmed:28583440,pubmed:29652515,pubmed:9087403	hgnc.genegroup
PDI	hgnc.genegroup:692	Protein disulfide isomerases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Protein disulfide isomerases	hgnc.genegroup:692	Protein disulfide isomerases	rdfs:label		pubmed:18093543	hgnc.genegroup
PPP	hgnc.genegroup:693	Protein phosphatase catalytic subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Protein phosphatase catalytic subunits	hgnc.genegroup:693	Protein phosphatase catalytic subunits	rdfs:label			hgnc.genegroup
PPP1R	hgnc.genegroup:694	Protein phosphatase 1 regulatory subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Protein phosphatase 1 regulatory subunits	hgnc.genegroup:694	Protein phosphatase 1 regulatory subunits	rdfs:label		pubmed:22360570	hgnc.genegroup
PPP2R	hgnc.genegroup:696	Protein phosphatase 2 regulatory subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Protein phosphatase 2 regulatory subunits	hgnc.genegroup:696	Protein phosphatase 2 regulatory subunits	rdfs:label			hgnc.genegroup
PPP3R	hgnc.genegroup:697	Protein phosphatase 3 regulatory subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Protein phosphatase 3 regulatory subunits	hgnc.genegroup:697	Protein phosphatase 3 regulatory subunits	rdfs:label			hgnc.genegroup
PPP4R	hgnc.genegroup:698	Protein phosphatase 4 regulatory subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Protein phosphatase 4 regulatory subunits	hgnc.genegroup:698	Protein phosphatase 4 regulatory subunits	rdfs:label			hgnc.genegroup
PPP6R	hgnc.genegroup:699	Protein phosphatase 6 regulatory subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Protein phosphatase 6 regulatory subunits	hgnc.genegroup:699	Protein phosphatase 6 regulatory subunits	rdfs:label			hgnc.genegroup
PPM	hgnc.genegroup:701	Protein phosphatases, Mg2+/Mn2+ dependent	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Protein phosphatases, Mg2+/Mn2+ dependent	hgnc.genegroup:701	Protein phosphatases, Mg2+/Mn2+ dependent	rdfs:label		pubmed:18066953	hgnc.genegroup
HAD Asp-based protein phosphatases	hgnc.genegroup:702	HAD Asp-based protein phosphatases	rdfs:label		pubmed:17318227,pubmed:22607316	hgnc.genegroup
Protein phosphatases	hgnc.genegroup:703	Protein phosphatases	rdfs:label		pubmed:17200550	hgnc.genegroup
Class I classical Cys-based phosphatases	hgnc.genegroup:705	Class I classical Cys-based phosphatases	rdfs:label			hgnc.genegroup
NR	hgnc.genegroup:71	Nuclear hormone receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Nuclear hormone receptors	hgnc.genegroup:71	Nuclear hormone receptors	rdfs:label		pubmed:10219237	hgnc.genegroup
DUSP	hgnc.genegroup:711	Dual specificity phosphatases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Dual specificity phosphatases	hgnc.genegroup:711	Dual specificity phosphatases	rdfs:label			hgnc.genegroup
Class II Cys-based phosphatases	hgnc.genegroup:712	Class II Cys-based phosphatases	rdfs:label			hgnc.genegroup
CDC25	hgnc.genegroup:713	Class III Cys-based CDC25 phosphatases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Class III Cys-based CDC25 phosphatases	hgnc.genegroup:713	Class III Cys-based CDC25 phosphatases	rdfs:label		pubmed:19075565	hgnc.genegroup
Pseudoautosomal regions	hgnc.genegroup:714	Pseudoautosomal regions	rdfs:label			hgnc.genegroup
PAR1	hgnc.genegroup:715	Pseudoautosomal region 1	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Pseudoautosomal region 1	hgnc.genegroup:715	Pseudoautosomal region 1	rdfs:label			hgnc.genegroup
PAR2	hgnc.genegroup:716	Pseudoautosomal region 2	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Pseudoautosomal region 2	hgnc.genegroup:716	Pseudoautosomal region 2	rdfs:label			hgnc.genegroup
