subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
zfin:ZDB-GENE-980526-512	l1camb	ncbigene:30656	l1camb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-514	snai1b	ncbigene:792194	snai1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-515	mafba	ncbigene:30210	mafba	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-52	pax3a	ncbigene:30532	pax3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-521	her4.1	ncbigene:100149863	her4.1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-524	wnt10b	ncbigene:30308	wnt10b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-526	wnt1	ncbigene:30128	wnt1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-527	acvr1ba	ncbigene:30183	acvr1ba	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-529	mybl2a	ncbigene:100005189	mybl2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-530	pou6f1	ncbigene:30334	pou6f1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-531	rarga	ncbigene:30606	rarga	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-532	hoxc3a	ncbigene:30421	hoxc3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-533	hoxc5a	ncbigene:30379	hoxc5a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-549	acvr2ba	ncbigene:30457	acvr2ba	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-55	klf1	ncbigene:30104	klf1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-558	wt1a	ncbigene:30245	wt1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-559	fgf6a	ncbigene:30560	fgf6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-561	myod1	ncbigene:30513	myod1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-562	isl2a	ncbigene:30157	isl2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-6	en1b	ncbigene:541371	en1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-68	stat3	ncbigene:30767	stat3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-69	eve1	ncbigene:30335	eve1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-70	hoxb5a	ncbigene:30317	hoxb5a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-71	pyya	ncbigene:30211	pyya	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-72	rarab	ncbigene:555364	rarab	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-73	dlx4a	ncbigene:30561	dlx4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-76	elavl3	ncbigene:30732	elavl3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-79	hbaa1	ncbigene:30507	hbaa1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-87	wnt5b	ncbigene:30105	wnt5b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-88	b2m	ncbigene:30400	b2m	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-89	smo	ncbigene:30225	smo	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980526-90	ascl1a	ncbigene:30466	ascl1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980528-2059	bmp4	ncbigene:30612	bmp4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980528-2060	gsc	ncbigene:30212	gsc	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980605-16	lfng	ncbigene:30158	lfng	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980605-20	tcf15	ncbigene:30159	tcf15	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980605-23	ptpn1	ncbigene:30081	ptpn1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980605-30	tcf7l1a	ncbigene:30523	tcf7l1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980605-4	foxd5	ncbigene:30524	foxd5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980605-6	foxd2	ncbigene:30525	foxd2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-980605-9	ube2kb	ncbigene:30100	ube2kb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-10	l1cama	ncbigene:30634	l1cama	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-101	hoxb1a	ncbigene:30337	hoxb1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-103	hoxb2a	ncbigene:30338	hoxb2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-104	hoxb3a	ncbigene:30339	hoxb3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-105	hoxb4a	ncbigene:30340	hoxb4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-106	hoxb6a	ncbigene:30341	hoxb6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-108	hoxb8a	ncbigene:30343	hoxb8a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-109	hoxb9a	ncbigene:30344	hoxb9a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-110	hoxc10a	ncbigene:100535576	hoxc10a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-111	hoxc11a	ncbigene:30403	hoxc11a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-112	hoxc4a	ncbigene:30345	hoxc4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-113	hoxc6a	ncbigene:30346	hoxc6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-114	hoxc8a	ncbigene:449648	hoxc8a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-116	hoxd10a	ncbigene:30404	hoxd10a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-117	hoxd11a	ncbigene:30405	hoxd11a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-118	hoxd12a	ncbigene:100006598	hoxd12a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-119	hoxd13a	ncbigene:30407	hoxd13a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-120	hoxd3a	ncbigene:30349	hoxd3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-121	hoxd9a	ncbigene:30350	hoxd9a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-122	pdx1	ncbigene:30721	pdx1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-127	six3a	ncbigene:30635	six3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-128	six3b	ncbigene:30636	six3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-130	hesx1	ncbigene:30620	hesx1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-131	htt	ncbigene:30214	htt	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-132	rbp3	ncbigene:30735	rbp3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-133	isl2b	ncbigene:30151	isl2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-134	pcmt	ncbigene:30751	pcmt	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-135	ldb1b	ncbigene:30576	ldb1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-136	ldb2a	ncbigene:30577	ldb2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-137	ldb2b	ncbigene:30578	ldb2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-138	ldb1a	ncbigene:30579	ldb1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-139	lpla	ncbigene:30354	lpla	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-14	apoa1a	ncbigene:30355	apoa1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-140	psmb9a	ncbigene:30665	psmb9a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-141	psmb8a	ncbigene:30666	psmb8a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-143	mhc2dcb	ncbigene:368844	mhc2d8.45b2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-145	mhc1uba	ncbigene:30757	mhc1uba	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-15	arxa	ncbigene:30657	arxa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-151	mxi1	ncbigene:30485	mxi1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-152	max	ncbigene:30467	max	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-153	mdm2	ncbigene:30637	mdm2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-154	mtnr1al	ncbigene:30660	mtnr1al	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-155	mtnr1aa	ncbigene:30667	mtnr1aa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-156	mtnr1bb	ncbigene:30668	mtnr1bb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-157	mtnr1ba	ncbigene:30669	mtnr1ba	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-158	mtnr1c	ncbigene:30661	mtnr1c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-160	spon2a	ncbigene:30201	spon2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-161	spon2b	ncbigene:30202	spon2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-162	myca	ncbigene:30686	myca	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-163	mef2aa	ncbigene:30564	mef2aa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-164	mef2d	ncbigene:30580	mef2d	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-165	mstnb	ncbigene:798441	mstnb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-166	nras	ncbigene:30380	nras	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-167	atp1b3a	ncbigene:30468	atp1b3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-168	ntn1b	ncbigene:30192	ntn1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-169	ntn1a	ncbigene:30227	ntn1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-17	atoh1a	ncbigene:30303	atoh1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-171	cdh2	ncbigene:30291	cdh2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-172	neurod1	ncbigene:30169	neurod1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-173	notch1a	ncbigene:30718	notch1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-174	neurog1	ncbigene:30239	neurog1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-175	npy8ar	ncbigene:30714	npy8ar	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-176	ngfa	ncbigene:30270	ngfa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-178	nkx2.3	ncbigene:30698	nkx2.3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-179	nkx2.7	ncbigene:30694	nkx2.7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-18	hbba1	ncbigene:30216	hbba1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-180	cpsf4	ncbigene:30203	cpsf4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-181	ndr2	ncbigene:30292	ndr2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-183	notch1b	ncbigene:794892	notch1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-184	nr4a2a	ncbigene:100008101	nr4a2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-185	pou2f1a	ncbigene:30715	pou2f1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-191	or30bu2	ncbigene:30408	or30bu2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-195	or55e1	ncbigene:797584	or55e1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-198	tdgf1	ncbigene:30304	tdgf1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-199	oprd1a	ncbigene:30509	oprd1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-2	inhbb	ncbigene:30275	inhbb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-20	epb41l4a	ncbigene:30470	epb41l4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-200	pax6a	ncbigene:30567	pax6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-201	pax7a	ncbigene:30587	pax7a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-205	vsx1	ncbigene:30598	vsx1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-206	pes	ncbigene:30228	pes	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-207	prph	ncbigene:30259	prph	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-208	pdgfra	ncbigene:386856	pdgfra	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-211	pparab	ncbigene:557714	pparab	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-212	pparda	ncbigene:30750	pparda	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-213	pparg	ncbigene:557037	pparg	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-214	pgr	ncbigene:569575	pgr	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-215	psmb5	ncbigene:30387	psmb5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-216	psmb6	ncbigene:30388	psmb6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-217	fzd4	ncbigene:30363	fzd4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-218	fzd5	ncbigene:30364	fzd5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-219	fzd1	ncbigene:557384	fzd1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-22	dharma	ncbigene:30170	dharma	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-220	fzd10	ncbigene:30366	fzd10	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-223	fzd7a	ncbigene:30369	fzd7a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-224	fzd2	ncbigene:30370	fzd2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-225	fzd3a	ncbigene:565921	fzd3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-229	fzd7b	ncbigene:30412	fzd7b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-230	qkia	ncbigene:30471	qkia	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-235	rag2	ncbigene:30658	rag2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-236	rx1	ncbigene:30472	rx1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-237	rx2	ncbigene:30473	rx2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-238	rx3	ncbigene:30474	rx3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-24	pou4f3	ncbigene:30534	pou4f3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-242	rxrbb	ncbigene:30486	rxrbb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-243	rxrab	ncbigene:793011	rxrab	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-244	nr1d2b	ncbigene:30271	nr1d2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-245	elavl1a	ncbigene:30736	elavl1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-246	elavl4	ncbigene:30737	elavl4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-247	rrm1	ncbigene:30740	rrm1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-248	brd2a	ncbigene:30445	brd2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-25	rrm2	ncbigene:30733	rrm2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-250	rorca	ncbigene:559245	rorca	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-252	nr2f2	ncbigene:30424	nr2f2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-253	nr2f5	ncbigene:30427	nr2f5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-255	snai1a	ncbigene:30273	snai1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-256	ndr1	ncbigene:799352	ndr1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-257	mapk12a	ncbigene:30681	mapk12a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-258	sod1	ncbigene:30553	sod1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-259	clns1a	ncbigene:30699	clns1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-260	tap2c	ncbigene:30695	tap2c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-261	itk	ncbigene:798906	itk	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-262	tnn	ncbigene:30234	tnn	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-263	thraa	ncbigene:30670	thraa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-264	tefa	ncbigene:30674	tefa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-267	foxg1a	ncbigene:30274	foxg1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-268	thrb	ncbigene:30607	thrb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-269	tpma	ncbigene:30324	tpma	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-27	csnk2a1	ncbigene:30502	csnk2a1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-270	tp53	ncbigene:30590	tp53	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-271	rho	ncbigene:30295	rho	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-272	ddx4	ncbigene:30263	ddx4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-273	vegfaa	ncbigene:30682	vegfaa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-277	foxn4	ncbigene:30315	foxn4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-278	wnt10a	ncbigene:30171	wnt10a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-279	wnt8b	ncbigene:30144	wnt8b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-28	csnk2a2a	ncbigene:30488	csnk2a2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-29	csnk2b	ncbigene:30428	csnk2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-30	alcama	ncbigene:30194	alcama	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-31	ncam1a	ncbigene:30447	ncam1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-33	chrd	ncbigene:30161	chrd	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-34	bfb	ncbigene:30489	bfb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-35	c3a.1	ncbigene:321046	c3a.1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-36	c3a.2	ncbigene:30491	c3a.2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-37	c3a.3	ncbigene:565074	c3a.3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-38	gjc4b	ncbigene:30276	gjc4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-4	hoxa11b	ncbigene:30382	hoxa11b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-41	raf1a	ncbigene:30716	raf1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-43	cyp19a1a	ncbigene:30390	cyp19a1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-44	cyp26a1	ncbigene:30381	cyp26a1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-45	pla2g4aa	ncbigene:30554	pla2g4aa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-46	nup93	ncbigene:30172	nup93	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-47	dld	ncbigene:30138	dld	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-48	dlx1a	ncbigene:30568	dlx1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-49	dlx5a	ncbigene:30569	dlx5a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-5	hoxa13a	ncbigene:570239	hoxa13a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-50	dlx4b	ncbigene:30581	dlx4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-51	tcf3a	ncbigene:30310	tcf3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-52	eef1a1l1	ncbigene:30516	eef1a1l1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-53	emx3	ncbigene:30536	emx3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-54	emx2	ncbigene:30537	emx2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-55	tie1	ncbigene:30746	tie1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-56	tek	ncbigene:30747	tek	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-57	erh	ncbigene:30475	erh	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-58	ek1	ncbigene:30311	ek1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-60	ephb3a	ncbigene:30313	ephb3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-61	epha4l	ncbigene:30687	epha4l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-62	ephb4a	ncbigene:30688	ephb4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-63	epha2a	ncbigene:30689	epha2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-65	ephb4b	ncbigene:30691	ephb4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-990415-66	efna2a	ncbigene:30218	efna2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
